"id","q","year","month","day"
"4017",0.24349,1950,9,2
"4017",0.26208,1951,5,11
"4017",0.15316,1952,9,12
"4017",0.20781,1953,7,3
"4017",0.33978,1954,7,2
"4017",0.25279,1955,7,8
"4017",0.24164,1956,6,21
"4017",0.31338,1957,7,11
"4017",0.14498,1958,6,11
"4017",0.28178,1959,6,13
"4017",0.27175,1960,6,27
"4017",0.19294,1961,8,12
"4017",0.32491,1962,5,14
"4017",0.15465,1963,9,1
"4017",0.32528,1964,5,5
"4017",0.4461,1965,6,11
"4017",0.66543,1966,7,23
"4017",0.29331,1967,6,15
"4017",0.19628,1968,6,21
"4017",0.21561,1969,8,27
"4017",0.50186,1970,8,10
"4017",0.29331,1971,6,8
"4017",0.18773,1972,7,26
"4017",0.24275,1973,10,8
"4017",0.23569,1974,7,19
"4017",0.27844,1975,8,25
"4017",0.3368,1976,6,2
"4017",0.4,1977,7,31
"4017",0.46952,1978,8,8
"4017",0.62379,1979,6,18
"4017",0.16766,1980,9,23
"4017",0.31784,1981,7,19
"4017",0.32639,1982,6,27
"4017",0.24387,1983,6,14
"4017",0.14981,1984,9,17
"4017",0.22416,1985,8,7
"4017",0.26877,1986,5,30
"4017",0.23048,1987,12,19
"4017",0.26803,1988,8,20
"4017",0.25948,1989,9,4
"4017",0.35502,1990,7,31
"4017",0.32825,1991,5,12
"4017",0.50186,1992,7,23
"4017",0.82528,1993,7,17
"4017",0.26952,1994,8,25
"4017",0.47175,1995,7,12
"4017",0.20483,1996,9,14
"4017",0.39963,1997,7,6
"4017",0.26543,1998,11,10
"4017",1.01599,1999,5,22
"4017",0.61636,2000,8,6
"4017",0.30409,2001,6,19
"4017",0.44498,2002,8,12
"4017",0.25353,2003,10,5
"4017",0.3777,2004,6,3
"4017",0.92639,2005,8,23
"4017",0.31673,2006,4,28
"4017",0.20632,2007,8,8
"4017",0.2881,2008,7,14
"4017",0.36134,2009,6,23
"4017",0.59368,2010,8,6
"4017",0.24833,2011,6,30
"4017",0.23048,2012,8,31
"4017",0.72491,2013,6,2
"4017",0.37509,2014,7,31
"4017",0.23048,2015,5,20
"4017",0.47138,2016,8,5
"4017",0.35688,2017,9,2
"4017",0.21673,2018,1,23
"4017",0.51896,2019,5,21
"4017",0.63383,2020,8,4
"4017",0.13643,2021,2,3
"4018",0.00417,1911,12,31
"4018",0.01569,1912,12,18
"4018",0.03986,1913,2,4
"4018",0.02265,1914,3,7
"4018",0.03232,1915,3,7
"4018",0.0281,1916,2,18
"4018",0.03872,1917,3,21
"4018",0.02171,1918,1,17
"4018",0.02014,1919,12,31
"4018",0.02076,1920,1,1
"4018",0.01318,1921,2,17
"4018",0.08483,1922,2,21
"4018",0.03199,1923,2,3
"4018",0.03706,1924,2,4
"4018",0.01242,1925,3,22
"4018",0.02123,1926,12,31
"4018",0.02763,1927,12,25
"4018",0.02673,1928,1,7
"4018",0.04066,1929,3,14
"4018",0.04,1930,11,23
"4018",0.01654,1931,1,18
"4018",0.03962,1932,1,5
"4018",0.01839,1933,2,6
"4018",0.01204,1934,2,23
"4018",0.02739,1935,2,3
"4018",0.01265,1936,2,25
"4018",0.02654,1937,7,13
"4018",0.05403,1938,1,15
"4018",0.03223,1939,12,1
"4018",0.10711,1940,3,20
"4018",0.10569,1941,5,31
"4018",0.12417,1942,3,19
"4018",0.01389,1943,2,15
"4018",0.01024,1945,11,11
"4018",0.10948,1946,2,9
"4018",0.12322,1947,3,15
"4018",0.0228,1948,2,10
"4018",0.01261,1949,3,19
"4018",0.02664,1950,2,11
"4018",0.01953,1951,1,19
"4018",0.01545,1952,4,1
"4018",0.04332,1953,1,30
"4018",0.03019,1954,8,24
"4018",0.02355,1955,2,10
"4018",0.08104,1956,3,5
"4018",0.03616,1957,3,20
"4018",0.02777,1958,7,6
"4018",0.0319,1959,5,3
"4018",0.02062,1960,10,18
"4018",0.02626,1961,2,10
"4018",0.01848,1962,2,13
"4018",0.0454,1963,3,8
"4018",0.0128,1964,2,2
"4018",0.02981,1965,3,17
"4018",0.03085,1966,2,21
"4018",0.0319,1967,1,15
"4018",0.04787,1968,1,17
"4018",0.03768,1969,3,15
"4018",0.04787,1970,3,19
"4018",0.01872,1971,1,25
"4018",0.01645,1972,6,13
"4018",0.01531,1973,5,4
"4018",0.03635,1974,12,9
"4018",0.02261,1975,1,2
"4018",0.01972,1976,1,14
"4018",0.03308,1977,9,5
"4018",0.02896,1978,8,9
"4018",0.05924,1979,3,5
"4018",0.03379,1980,4,26
"4018",0.05877,1981,3,13
"4018",0.04118,1982,1,31
"4018",0.04019,1983,8,5
"4018",0.01431,1984,8,10
"4018",0.02171,1985,2,25
"4018",0.05735,1986,3,6
"4018",0.07014,1987,4,10
"4018",0.03773,1988,12,20
"4018",0.02393,1989,7,28
"4018",0.00919,1990,11,18
"4018",0.01014,1991,2,24
"4018",0.01223,1992,3,14
"4018",0.01668,1993,12,22
"4018",0.08768,1994,4,13
"4018",0.02763,1995,4,18
"4018",0.02147,1996,2,17
"4018",0.01014,1997,2,13
"4018",0.01336,1998,3,17
"4018",0.02763,1999,2,20
"4018",0.04445,2000,3,17
"4018",0.01711,2001,3,26
"4018",0.14265,2002,8,14
"4018",0.11943,2003,1,3
"4018",0.03194,2004,5,11
"4018",0.01796,2005,2,1
"4018",0.07109,2006,2,8
"4018",0.01076,2007,11,12
"4018",0.05592,2008,4,12
"4018",0.01469,2009,2,24
"4018",0.07867,2010,9,28
"4018",0.07678,2011,1,8
"4018",0.02711,2012,12,24
"4018",0.08483,2013,6,3
"4018",0.01393,2014,5,28
"4018",0.0173,2015,12,1
"4018",0.01986,2016,2,23
"4018",0.02199,2017,2,23
"4018",0.01341,2018,1,3
"4018",0.01038,2019,1,9
"4018",0.00986,2020,2,4
"4019",0.04875,1970,11,20
"4019",0.20392,1971,6,8
"4019",0.15148,1972,11,17
"4019",0.17189,1973,11,16
"4019",0.10863,1974,12,30
"4019",0.16493,1975,8,25
"4019",0.19448,1976,6,3
"4019",0.19125,1977,8,1
"4019",0.15068,1978,8,8
"4019",0.20714,1979,6,18
"4019",0.1382,1980,2,5
"4019",0.20425,1981,7,20
"4019",0.13337,1982,1,6
"4019",0.1374,1983,6,15
"4019",0.14614,1984,9,17
"4019",0.13705,1985,2,3
"4019",0.10937,1986,3,25
"4019",0.16152,1987,3,3
"4019",0.17449,1988,3,26
"4019",0.10865,1989,8,2
"4019",0.21234,1990,2,16
"4019",0.22542,1991,6,18
"4019",0.20537,1992,11,23
"4019",0.12475,1993,7,19
"4019",0.11131,1994,4,14
"4019",0.17517,1995,8,30
"4019",0.13909,1996,5,28
"4019",0.15599,1997,7,7
"4019",0.1203,1998,11,11
"4019",0.34984,1999,5,23
"4019",0.2272,2000,8,7
"4019",0.15764,2001,6,19
"4019",0.2323,2002,8,13
"4019",0.13012,2003,10,10
"4019",0.15431,2004,1,14
"4019",0.32996,2005,8,24
"4019",0.12456,2006,4,29
"4019",0.11211,2007,5,30
"4019",0.10301,2008,7,15
"4019",0.12164,2009,6,24
"4019",0.1624,2010,8,6
"4019",0.14849,2011,1,14
"4019",0.13197,2012,10,10
"4019",0.24652,2013,6,2
"4019",0.09626,2014,7,12
"4019",0.138,2015,1,4
"4019",0.15665,2016,2,1
"4019",0.16929,2017,7,27
"4019",0.18636,2018,1,5
"4019",0.26203,2019,5,22
"4019",0.22118,2020,2,4
"4019",0.14534,2021,1,30
"4020",0.01375,1974,12,18
"4020",0.01236,1975,1,30
"4020",0.00973,1976,1,31
"4020",0.01218,1977,2,21
"4020",0.00953,1978,12,31
"4020",0.0158,1979,3,13
"4020",0.03281,1980,2,6
"4020",0.0263,1981,2,9
"4020",0.05221,1982,1,6
"4020",0.02623,1983,4,10
"4020",0.03464,1984,2,8
"4020",0.00916,1985,2,2
"4020",0.01151,1986,4,1
"4020",0.0327,1987,3,3
"4020",0.03414,1988,3,17
"4020",0.03995,1989,4,24
"4020",0.03017,1990,3,1
"4020",0.01355,1991,1,12
"4020",0.0128,1992,3,25
"4020",0.03092,1993,12,22
"4020",0.01516,1994,1,7
"4020",0.04843,1995,1,29
"4020",0.01593,1996,2,19
"4020",0.01911,1997,2,14
"4020",0.02173,1998,11,3
"4020",0.01762,1999,2,23
"4020",0.01077,2000,3,4
"4020",0.0263,2001,3,25
"4020",0.03176,2002,2,28
"4020",0.05452,2003,1,5
"4020",0.01112,2004,1,14
"4020",0.01869,2005,2,13
"4020",0.01062,2006,3,11
"4020",0.01372,2007,12,8
"4020",0.01985,2008,3,2
"4020",0.01486,2009,12,31
"4020",0.02563,2010,2,27
"4020",0.05352,2011,1,9
"4020",0.01653,2012,12,24
"4020",0.02109,2013,6,3
"4020",0.00692,2014,2,14
"4020",0.0076,2015,1,17
"4020",0.01116,2016,5,30
"4020",0.01173,2017,12,16
"4020",0.01472,2018,1,19
"4020",0.00841,2019,3,17
"4020",0.01623,2020,3,1
"4020",0.01312,2021,2,4
"4021",0.05951,1940,3,21
"4021",0.05632,1941,1,27
"4021",0.04676,1942,3,22
"4021",0.02444,1943,2,12
"4021",0.03566,1944,1,16
"4021",0.04392,1945,2,8
"4021",0.14169,1946,2,12
"4021",0.04936,1947,12,31
"4021",0.06459,1948,1,18
"4021",0.0235,1949,12,9
"4021",0.03731,1950,2,16
"4021",0.03483,1951,1,22
"4021",0.03176,1952,1,17
"4021",0.02503,1953,2,6
"4021",0.04062,1954,12,31
"4021",0.03967,1955,1,1
"4021",0.04735,1956,7,22
"4021",0.04558,1957,2,18
"4021",0.04168,1958,1,12
"4021",0.03519,1959,1,25
"4021",0.06778,1960,12,9
"4021",0.0653,1961,12,7
"4021",0.05207,1962,2,17
"4021",0.04818,1963,3,14
"4021",0.01594,1964,2,13
"4021",0.06069,1965,12,23
"4021",0.06069,1966,2,11
"4021",0.04912,1967,1,4
"4021",0.06211,1968,1,19
"4021",0.0294,1969,2,26
"4021",0.06612,1970,2,26
"4021",0.02503,1971,1,30
"4021",0.02184,1972,7,4
"4021",0.02362,1973,4,5
"4021",0.04062,1974,12,31
"4021",0.03814,1975,1,1
"4021",0.03094,1976,1,25
"4021",0.01972,1977,11,26
"4021",0.0281,1978,12,31
"4021",0.04735,1979,3,8
"4021",0.03991,1980,2,9
"4021",0.06183,1981,3,15
"4021",0.03885,1982,2,3
"4021",0.03141,1983,2,5
"4021",0.03967,1984,2,11
"4021",0.03424,1985,1,27
"4021",0.04888,1986,1,25
"4021",0.07463,1987,1,4
"4021",0.04133,1988,3,30
"4021",0.02598,1989,3,27
"4021",0.0379,1990,3,5
"4021",0.03424,1991,1,7
"4021",0.03516,1992,3,17
"4021",0.04508,1993,10,8
"4021",0.06338,1994,1,5
"4021",0.06612,1995,2,2
"4021",0.02338,1996,12,6
"4021",0.03212,1997,3,1
"4021",0.07592,1998,11,3
"4021",0.04074,1999,3,6
"4021",0.03554,2000,3,13
"4021",0.03519,2001,2,10
"4021",0.04322,2002,2,28
"4021",0.064,2003,1,7
"4021",0.03637,2004,2,12
"4021",0.02763,2005,2,16
"4021",0.02243,2006,3,12
"4021",0.03767,2007,12,12
"4021",0.04782,2008,1,25
"4021",0.02232,2009,3,29
"4021",0.02964,2010,8,30
"4021",0.04392,2011,1,18
"4021",0.03283,2012,1,10
"4021",0.02891,2013,2,3
"4021",0.02373,2014,12,22
"4021",0.0307,2015,4,4
"4021",0.0354,2016,2,24
"4021",0.03424,2017,12,19
"4021",0.03873,2018,1,8
"4022",0.04039,1958,12,29
"4022",0.10458,1959,6,16
"4022",0.06357,1960,8,9
"4022",0.08325,1961,5,16
"4022",0.11765,1962,5,25
"4022",0.04816,1963,10,8
"4022",0.12659,1964,11,18
"4022",0.24149,1965,6,11
"4022",0.20841,1966,7,23
"4022",0.1248,1967,6,1
"4022",0.10389,1968,7,21
"4022",0.06316,1969,8,27
"4022",0.21397,1970,8,10
"4022",0.05128,1971,6,8
"4022",0.0629,1972,7,25
"4022",0.12246,1973,6,25
"4022",0.14298,1974,7,18
"4022",0.15242,1975,7,2
"4022",0.09621,1976,6,3
"4022",0.20601,1977,8,1
"4022",0.09585,1978,10,26
"4022",0.17615,1979,6,18
"4022",0.07272,1980,7,22
"4022",0.21899,1981,7,21
"4022",0.09106,1982,6,27
"4022",0.12041,1983,8,6
"4022",0.06178,1984,9,17
"4022",0.18321,1985,8,7
"4022",0.07611,1986,5,30
"4022",0.11905,1987,8,3
"4022",0.07517,1988,6,6
"4022",0.04926,1989,7,3
"4022",0.10335,1990,7,8
"4022",0.10772,1991,6,18
"4022",0.09873,1992,11,23
"4022",0.11149,1993,7,16
"4022",0.05236,1994,6,10
"4022",0.1973,1995,8,30
"4022",0.14461,1996,10,22
"4022",0.134,1997,7,7
"4022",0.06962,1998,9,18
"4022",0.28697,1999,5,22
"4022",0.08521,2000,3,17
"4022",0.11499,2001,9,9
"4022",0.15778,2002,8,12
"4022",0.07348,2003,10,10
"4022",0.10491,2004,6,5
"4022",0.27553,2005,8,23
"4022",0.10409,2006,8,9
"4022",0.10517,2007,9,11
"4022",0.0953,2008,7,16
"4022",0.15478,2009,6,24
"4022",0.16066,2010,6,3
"4022",0.11007,2011,10,13
"4022",0.12158,2012,6,5
"4022",0.24371,2013,6,2
"4022",0.13264,2014,7,31
"4022",0.30685,2015,5,21
"4022",0.08791,2016,7,14
"4022",0.1788,2017,7,27
"4022",0.11614,2018,4,18
"4022",0.12516,2019,7,29
"4022",0.17168,2020,8,4
"4022",0.04169,2021,2,4
"4023",0.12351,1931,7,7
"4023",0.26139,1932,7,8
"4023",0.07567,1933,6,14
"4023",0.05458,1934,1,19
"4023",0.06808,1935,2,5
"4023",0.29298,1936,1,12
"4023",0.14859,1937,3,20
"4023",0.23933,1938,6,14
"4023",0.22091,1939,5,14
"4023",0.4708,1940,9,15
"4023",0.10224,1941,1,24
"4023",0.10039,1942,3,12
"4023",0.02209,1943,1,14
"4023",0.16781,1944,12,8
"4023",0.10408,1945,2,6
"4023",0.12977,1946,6,14
"4023",0.16781,1947,3,5
"4023",0.06278,1948,1,15
"4023",0.02442,1949,5,1
"4023",0.0853,1950,11,26
"4023",0.04841,1951,1,21
"4023",0.16405,1952,12,21
"4023",0.23933,1953,6,26
"4023",0.09564,1954,12,23
"4023",0.1856,1955,1,13
"4023",0.07089,1956,7,11
"4023",0.10445,1957,2,25
"4023",0.25658,1958,2,9
"4023",0.15939,1959,1,23
"4023",0.12097,1960,8,12
"4023",0.06548,1961,2,1
"4023",0.11912,1962,1,13
"4023",0.05207,1963,11,21
"4023",0.08399,1964,3,27
"4023",0.27806,1965,5,29
"4023",0.08593,1966,3,28
"4023",0.0426,1967,12,24
"4023",0.10157,1968,1,15
"4023",0.09776,1969,6,8
"4023",0.14221,1970,2,22
"4023",0.07464,1971,6,7
"4023",0.13304,1972,11,17
"4023",0.08998,1973,6,24
"4023",0.06315,1974,11,29
"4023",0.0469,1975,6,28
"4023",0.03688,1976,7,27
"4023",0.17098,1977,6,21
"4023",0.25991,1978,5,23
"4023",0.17207,1979,2,10
"4023",0.101,1980,2,5
"4023",0.14517,1981,12,12
"4023",0.11776,1982,12,17
"4023",0.20033,1983,5,25
"4023",0.09168,1984,2,7
"4023",0.10218,1985,5,8
"4023",0.13815,1986,4,30
"4023",0.123,1987,3,1
"4023",0.1747,1988,3,16
"4023",0.06871,1989,4,2
"4023",0.22088,1990,2,15
"4023",0.06057,1991,1,1
"4023",0.06448,1992,12,5
"4023",0.08369,1993,12,21
"4023",0.29943,1994,5,19
"4023",0.08678,1995,1,25
"4023",0.29728,1996,7,8
"4023",0.05837,1997,7,6
"4023",0.11005,1998,10,29
"4023",0.16163,1999,12,19
"4023",0.20024,2000,5,31
"4023",0.07758,2001,12,30
"4023",0.20605,2002,8,11
"4023",0.04048,2003,1,3
"4023",0.1239,2004,1,14
"4023",0.09713,2005,3,17
"4023",0.11543,2006,3,10
"4023",0.06911,2007,6,21
"4023",0.15821,2008,4,22
"4023",0.09231,2009,7,18
"4023",0.18971,2010,12,8
"4023",0.07861,2011,12,16
"4023",0.10838,2012,11,29
"4023",0.44623,2013,6,1
"4023",0.10475,2014,11,16
"4023",0.16974,2015,1,4
"4023",0.12154,2016,4,17
"4023",0.03322,2017,5,8
"4023",0.09389,2018,1,5
"4023",0.09676,2019,5,21
"4023",0.19262,2020,2,3
"4023",0.15044,2021,6,29
"4024",0.11657,1912,1,10
"4024",0.07431,1913,2,2
"4024",0.09345,1914,3,7
"4024",0.17382,1915,12,3
"4024",0.09695,1916,12,27
"4024",0.1558,1917,10,10
"4024",0.20571,1918,12,24
"4024",0.31733,1919,12,24
"4024",0.18817,1920,1,12
"4024",0.03779,1921,5,25
"4024",0.11322,1922,12,31
"4024",0.07943,1923,10,25
"4024",0.12566,1924,11,1
"4024",0.19136,1925,12,28
"4024",0.10421,1926,1,1
"4024",0.11705,1927,9,25
"4024",0.15564,1928,2,15
"4024",0.04704,1929,12,30
"4024",0.13204,1930,11,21
"4024",0.10987,1931,3,1
"4024",0.07543,1932,1,8
"4024",0.05246,1933,6,22
"4024",0.06028,1934,1,19
"4024",0.10796,1935,12,2
"4024",0.1542,1936,1,13
"4024",0.11003,1937,2,23
"4024",0.07415,1938,6,14
"4024",0.09058,1939,1,17
"4024",0.08276,1940,11,15
"4024",0.06793,1941,1,1
"4024",0.07303,1942,3,19
"4024",0.03779,1943,4,2
"4024",0.17063,1944,11,24
"4024",0.14065,1945,2,13
"4024",0.07176,1946,2,9
"4024",0.24557,1947,12,29
"4024",0.08739,1948,1,3
"4024",0.03891,1949,4,12
"4024",0.08133,1950,11,26
"4024",0.09552,1951,1,21
"4024",0.12773,1952,3,26
"4024",0.2073,1953,6,26
"4024",0.08117,1954,12,24
"4024",0.20571,1955,1,13
"4024",0.09089,1956,3,3
"4024",0.2089,1957,2,25
"4024",0.12917,1958,2,9
"4024",0.08882,1959,1,8
"4024",0.059,1960,6,27
"4024",0.08723,1961,12,12
"4024",0.19295,1962,3,31
"4024",0.07447,1963,11,21
"4024",0.07718,1964,11,18
"4024",0.21847,1965,12,6
"4024",0.14974,1966,2,9
"4024",0.09676,1967,12,24
"4024",0.10944,1968,9,22
"4024",0.11408,1969,4,23
"4024",0.18554,1970,2,23
"4024",0.0318,1971,1,27
"4024",0.11697,1972,11,17
"4024",0.08447,1973,11,16
"4024",0.06707,1974,12,18
"4024",0.05865,1975,6,24
"4024",0.04851,1976,12,8
"4024",0.10381,1977,2,10
"4024",0.11083,1978,3,21
"4024",0.1077,1979,3,12
"4024",0.24369,1980,2,5
"4024",0.13317,1981,3,12
"4024",0.1992,1982,1,6
"4024",0.20218,1983,4,10
"4024",0.11776,1984,2,7
"4024",0.06584,1985,2,3
"4024",0.16524,1986,1,24
"4024",0.1137,1987,1,2
"4024",0.15616,1988,3,26
"4024",0.04873,1989,4,18
"4024",0.43188,1990,2,15
"4024",0.18378,1991,12,22
"4024",0.08045,1992,3,16
"4024",0.12282,1993,12,20
"4024",0.14082,1994,5,19
"4024",0.23747,1995,1,26
"4024",0.06999,1996,12,23
"4024",0.1506,1997,2,26
"4024",0.06299,1998,11,4
"4024",0.13454,1999,2,22
"4024",0.08898,2000,3,1
"4024",0.11202,2001,3,13
"4024",0.13334,2002,3,20
"4024",0.10478,2003,1,4
"4024",0.16779,2004,1,14
"4024",0.09182,2005,2,13
"4024",0.15006,2006,3,31
"4024",0.06819,2007,3,3
"4024",0.05179,2008,4,11
"4024",0.09504,2009,12,31
"4024",0.10408,2010,12,9
"4024",0.11523,2011,12,16
"4024",0.12964,2012,12,23
"4024",0.12481,2013,2,2
"4024",0.04711,2014,11,16
"4024",0.09255,2015,1,4
"4024",0.1033,2016,2,1
"4024",0.06162,2017,3,10
"4024",0.2129,2018,1,5
"4024",0.09487,2019,3,15
"4024",0.12564,2020,2,4
"4024",0.15634,2021,2,3
"4025",0.05053,1950,11,11
"4025",0.24523,1951,7,17
"4025",0.18233,1952,3,11
"4025",0.23746,1953,7,10
"4025",0.5053,1954,7,9
"4025",0.4417,1955,7,8
"4025",0.22792,1956,3,3
"4025",0.21979,1957,7,11
"4025",0.16007,1958,6,11
"4025",0.4841,1959,6,14
"4025",0.18233,1960,9,6
"4025",0.23675,1961,5,15
"4025",0.31943,1962,5,14
"4025",0.1265,1963,3,12
"4025",0.20424,1964,10,9
"4025",0.4947,1965,6,11
"4025",0.4841,1966,7,23
"4025",0.29541,1967,6,1
"4025",0.26396,1968,8,3
"4025",0.18269,1969,1,1
"4025",0.4523,1970,8,10
"4025",0.20565,1971,6,8
"4025",0.22332,1972,11,17
"4025",0.38198,1973,6,25
"4025",0.36325,1974,5,6
"4025",0.37138,1975,8,25
"4025",0.32615,1976,8,21
"4025",0.44064,1977,7,31
"4025",0.37491,1978,9,8
"4025",0.66113,1979,6,18
"4025",0.31272,1980,9,23
"4025",0.56996,1981,7,19
"4025",0.26643,1982,6,27
"4025",0.29046,1983,12,24
"4025",0.40707,1984,8,13
"4025",0.61025,1985,8,7
"4025",0.25194,1986,6,20
"4025",0.80777,1987,7,7
"4025",0.38092,1988,12,11
"4025",0.25053,1989,9,3
"4025",0.39965,1990,7,4
"4025",0.5682,1991,8,3
"4025",0.18657,1992,3,24
"4025",0.31873,1993,7,29
"4025",0.20848,1994,8,25
"4025",1.05265,1995,6,7
"4025",0.34064,1996,9,23
"4025",0.78587,1997,7,6
"4025",0.80954,1998,7,22
"4025",0.70318,1999,5,21
"4025",0.26784,2000,9,21
"4025",0.70848,2001,6,19
"4025",0.97138,2002,8,12
"4025",0.15018,2003,10,5
"4025",0.43251,2004,6,3
"4025",0.84841,2005,8,23
"4025",0.49576,2006,8,7
"4025",0.46537,2007,9,6
"4025",0.19647,2008,8,16
"4025",0.67173,2009,6,23
"4025",0.61449,2010,6,3
"4025",0.21449,2011,6,30
"4025",0.20883,2012,6,4
"4025",1.12049,2013,6,2
"4025",0.49965,2014,7,31
"4025",0.27456,2015,5,20
"4025",0.26714,2016,6,9
"4025",0.43357,2017,9,3
"4025",0.23781,2018,6,28
"4025",0.4629,2019,5,21
"4025",1.0841,2020,8,4
"4025",0.07951,2021,5,25
"4026",0.0419,1910,11,11
"4026",0.16586,1911,5,20
"4026",0.17813,1912,5,10
"4026",0.16353,1913,7,21
"4026",0.16643,1914,7,19
"4026",0.08352,1915,7,3
"4026",0.18835,1916,9,10
"4026",0.08658,1917,5,7
"4026",0.17446,1918,7,7
"4026",0.06994,1919,6,12
"4026",0.17959,1920,9,8
"4026",0.10074,1921,6,16
"4026",0.22047,1922,9,6
"4026",0.0987,1923,6,27
"4026",0.15477,1924,6,16
"4026",0.15681,1925,8,28
"4026",0.15221,1926,8,1
"4026",0.10553,1927,5,11
"4026",0.14484,1928,9,1
"4026",0.21784,1929,8,21
"4026",0.20616,1930,5,16
"4026",0.14133,1931,7,29
"4026",0.17959,1932,7,25
"4026",0.15097,1933,7,18
"4026",0.1498,1934,9,11
"4026",0.15037,1935,6,23
"4026",0.15921,1936,6,10
"4026",0.29261,1937,8,25
"4026",0.17375,1938,8,16
"4026",0.17667,1939,5,23
"4026",0.41149,1940,6,1
"4026",0.21025,1941,7,30
"4026",0.17521,1942,8,7
"4026",0.18251,1943,6,17
"4026",0.22777,1944,8,4
"4026",0.13748,1945,10,8
"4026",0.37963,1946,7,9
"4026",0.129,1947,7,11
"4026",0.20061,1948,6,22
"4026",0.2415,1949,5,24
"4026",0.13082,1950,8,6
"4026",0.15331,1951,7,26
"4026",0.13433,1952,6,21
"4026",0.17521,1953,7,11
"4026",0.28617,1954,7,10
"4026",0.24383,1955,7,10
"4026",0.21609,1956,9,15
"4026",0.18397,1957,7,12
"4026",0.14747,1958,10,21
"4026",0.25843,1959,6,15
"4026",0.15039,1960,7,16
"4026",0.17229,1961,5,16
"4026",0.16207,1962,5,15
"4026",0.13038,1963,8,22
"4026",0.15477,1964,11,20
"4026",0.27449,1965,6,12
"4026",0.26573,1966,7,25
"4026",0.18251,1967,6,16
"4026",0.19857,1968,10,2
"4026",0.17813,1969,8,27
"4026",0.32151,1970,8,11
"4026",0.14091,1971,6,12
"4026",0.1478,1972,7,29
"4026",0.17697,1973,11,17
"4026",0.23101,1974,7,19
"4026",0.2198,1975,7,2
"4026",0.23309,1976,6,3
"4026",0.23871,1977,8,2
"4026",0.19512,1978,7,5
"4026",0.30458,1979,6,19
"4026",0.17867,1980,7,10
"4026",0.30724,1981,7,21
"4026",0.18064,1982,6,27
"4026",0.2326,1983,6,16
"4026",0.19141,1984,9,18
"4026",0.25269,1985,8,8
"4026",0.19831,1986,5,31
"4026",0.17239,1987,8,4
"4026",0.18471,1988,8,30
"4026",0.18585,1989,9,5
"4026",0.17657,1990,7,9
"4026",0.20691,1991,6,18
"4026",0.1542,1992,11,23
"4026",0.21329,1993,7,21
"4026",0.15975,1994,6,10
"4026",0.23602,1995,8,31
"4026",0.18778,1996,7,11
"4026",0.2104,1997,7,7
"4026",0.17877,1998,11,11
"4026",0.35167,1999,5,23
"4026",0.20121,2000,8,8
"4026",0.20397,2001,6,20
"4026",0.22659,2002,8,13
"4026",0.18499,2003,10,10
"4026",0.19704,2004,6,4
"4026",0.36654,2005,8,24
"4026",0.19727,2006,8,8
"4026",0.19511,2007,9,7
"4026",0.19942,2008,8,16
"4026",0.20742,2009,6,24
"4026",0.22215,2010,6,4
"4026",0.16928,2011,10,11
"4026",0.18759,2012,6,13
"4026",0.30508,2013,6,3
"4026",0.20645,2014,8,1
"4026",0.19521,2015,5,21
"4026",0.19409,2016,8,6
"4026",0.23625,2017,9,3
"4026",0.16407,2018,1,5
"4026",0.25709,2019,5,22
"4026",0.25116,2020,8,5
"4026",0.09379,2021,6,1
"4027",0.03333,1940,11,1
"4027",0.21743,1941,10,20
"4027",0.13836,1942,8,6
"4027",0.23899,1943,6,12
"4027",0.25606,1944,11,24
"4027",0.14196,1945,10,7
"4027",0.34412,1946,7,8
"4027",0.21294,1947,6,23
"4027",0.32255,1948,6,21
"4027",0.30279,1949,5,23
"4027",0.15454,1950,8,5
"4027",0.22013,1951,5,11
"4027",0.12219,1952,3,23
"4027",0.14645,1953,7,10
"4027",0.50494,1954,7,9
"4027",0.29739,1955,7,9
"4027",0.19946,1956,9,13
"4027",0.21473,1957,7,11
"4027",0.26864,1958,6,11
"4027",0.8257,1959,6,14
"4027",0.10782,1960,6,10
"4027",0.26864,1961,5,15
"4027",0.16173,1962,5,14
"4027",0.08571,1963,6,24
"4027",0.2345,1964,11,18
"4027",0.40162,1965,6,11
"4027",0.50674,1966,7,23
"4027",0.22013,1967,6,10
"4027",0.24528,1968,10,2
"4027",0.09973,1969,8,18
"4027",0.50674,1970,8,10
"4027",0.12758,1971,4,11
"4027",0.21024,1972,11,17
"4027",0.2327,1973,5,8
"4027",0.27583,1974,7,18
"4027",0.40072,1975,7,1
"4027",0.33243,1976,6,3
"4027",0.45193,1977,8,1
"4027",0.23001,1978,7,5
"4027",0.54537,1979,6,18
"4027",0.18419,1980,7,22
"4027",0.51842,1981,7,20
"4027",0.18688,1982,5,24
"4027",0.21833,1983,12,24
"4027",0.12938,1984,8,27
"4027",0.4142,1985,8,7
"4027",0.09614,1986,5,31
"4027",0.1743,1987,12,19
"4027",0.18509,1988,12,5
"4027",0.19407,1989,7,3
"4027",0.24079,1990,2,15
"4027",0.41509,1991,8,3
"4027",0.18509,1992,11,23
"4027",0.19407,1993,7,29
"4027",0.11141,1994,4,18
"4027",0.49596,1995,6,7
"4027",0.16262,1996,7,11
"4027",0.36478,1997,7,6
"4027",0.12399,1998,9,18
"4027",0.49596,1999,5,21
"4027",0.16532,2000,3,10
"4027",0.29021,2001,6,19
"4027",0.31986,2002,8,12
"4027",0.13567,2003,10,9
"4027",0.1752,2004,6,4
